"id","stat_inf_class","Modularity.Class","Label","eigen"
"https://openalex.org/W1493648651",23,12,"The Rule of State Law Versus the Rule-of-Law State: Economic Analysis of the Legal Foundations of Development",0.0449385375893517
"https://openalex.org/W1494817860",29,9,"A theory of political obligation : membership, commitment, and the bonds of society",0.0655224829998888
"https://openalex.org/W1495037185",16,10,"Indigenous rights and United Nations standards : self-determination, culture and land",0.00430504186214843
"https://openalex.org/W1495102811",5,19,"A history of the criminal law of England",0.0598897173842619
"https://openalex.org/W1497100241",32,9,"Fairness, responsibility, and welfare",0.0538458624912626
"https://openalex.org/W1497647472",5,11,"Punishment, Communication, and Community",0.248790718247933
"https://openalex.org/W1498667339",30,5,"Dynamic statutory interpretation",0.0852970996091419
"https://openalex.org/W1498731399",4,5,"Is Democracy Possible Here?: Principles for a New Political Debate",0.156766506503941
"https://openalex.org/W1499476502",8,12,"Constitutional Justice: A Liberal Theory of the Rule of Law",0.188250327323567
"https://openalex.org/W1500187011",27,11,"Harsh Justice: Criminal Punishment and the Widening Divide Between America and Europe",0.0337412772241212
"https://openalex.org/W1501756943",14,0,"Expert Systems in Law",0.0505670967810988
"https://openalex.org/W1501768235",10,12,"Natural law in jurisprudence and politics",0.133940491914546
"https://openalex.org/W1503479491",5,11,"Overcriminalization: The Limits of the Criminal Law",0.0578484228142661
"https://openalex.org/W1504060166",2,7,"The Common Law",0.330027228276843
"https://openalex.org/W1504175823",33,0,"An introduction to law and legal reasoning",0.0834443849874909
"https://openalex.org/W1504344787",27,20,"Classical legal positivism in international law revisited",0.0537147739711303
"https://openalex.org/W1504374584",7,12,"Can There be a Theory of Law",0.102122457782617
"https://openalex.org/W1504699294",5,19,"Causation and the Excuses",0.0253730748707652
"https://openalex.org/W1507034046",31,12,"Law as a Social System",0.170382097391991
"https://openalex.org/W1507985951",33,12,"The Model of Rules",0.18584257229706
"https://openalex.org/W1508183662",20,9,"Naturrecht und materiale Gerechtigkeit",0.0027924312759036
"https://openalex.org/W1508429220",26,11,"Responsibility in law and morality",0.0792653451058458
"https://openalex.org/W1508831339",24,11,"Moral Dimensions: Permissibility, Meaning, Blame",0.122081383412318
"https://openalex.org/W1509866152",20,23,"Natural law and the theory of property : Grotius to Hume",0.0405276636792194
"https://openalex.org/W1510947511",13,2,"Justice, Legitimacy, and Self-Determination: Moral Foundations for International Law",0.273402718241672
"https://openalex.org/W1511258558",30,7,"The Problems of Jurisprudence",0.264046344868284
"https://openalex.org/W1511264461",5,11,"The Second-Person Standpoint: Morality, Respect, and Accountability",0.241187482226331
"https://openalex.org/W1512637848",33,0,"The nature of the common law",0.118981820515757
"https://openalex.org/W1514075784",21,9,"In Defense of Anarchism",0.206594278481717
"https://openalex.org/W1514428340",29,6,"Faces of Intention: Selected Essays on Intention and Agency",0.168596846811921
"https://openalex.org/W1514637386",14,0,"Logical Tools for Modelling Legal Argument",0.15333538115852
"https://openalex.org/W1514715482",22,6,"The Citizen and the Alien: Dilemmas of Contemporary Membership",0.0466623197754958
"https://openalex.org/W1515891061",7,12,"Natural Law Theory",0.0668313417770233
"https://openalex.org/W1516740357",2,7,"Justice as translation : an essay in cultural and legal criticism",0.0345424940786775
"https://openalex.org/W1517612892",2,2,"System des heutigen römischen Rechts",0.0546033535828466
"https://openalex.org/W1518206697",33,7,"Semiotics and Legal Theory",0.0262738149158083
"https://openalex.org/W1518249528",14,0,"The Pleadings Game: An Artificial Intelligence Model of Procedural Justice",0.142794227776516
"https://openalex.org/W1518929111",35,12,"The Oxford handbook of jurisprudence and philosophy of law",0.29654767500374
"https://openalex.org/W1519482041",8,12,"Freedom and the Law",0.0703884209686084
"https://openalex.org/W1519668286",20,13,"The Expressive Conception of Norms",0.0760278232401922
"https://openalex.org/W1520061437",33,12,"Crime and punishment in ancient Rome",0.0378641403829612
"https://openalex.org/W1520198837",34,2,"Ruling the World?: The Cosmopolitan Turn in Constitutionalism: On the Relationship between Constitutionalism in and beyond the State",0.0793326101541723
"https://openalex.org/W1521433304",14,0,"Credulous and Sceptical Argument Games for Preferred Semantics",0.0585131096433531
"https://openalex.org/W1522331304",19,9,"Religion and the obligations of citizenship",0.067429589175131
"https://openalex.org/W1522342316",33,5,"A Theory of Constitutional Rights",0.289834638094648
"https://openalex.org/W1523838136",33,12,"Bentham and the Common Law Tradition",0.249357080597052
"https://openalex.org/W1524164055",14,0,"Teaching case-based argumentation through a model and examples",0.176176678346316
"https://openalex.org/W1525480575",24,1,"Killing in War",0.120333211940571
"https://openalex.org/W1527018558",9,12,"The Practice of Principle: In Defence of a Pragmatist Approach to Legal Theory",0.256823032880981
"https://openalex.org/W1527525914",14,0,"Argument in Artificial Intelligence and Law",0.0638238456697922
"https://openalex.org/W1527529729",26,11,"12. The Difficulty of Tolerance",0.0839883414336827
"https://openalex.org/W1528305927",29,18,"Group Agency: The Possibility, Design, and Status of Corporate Agents",0.172167662718697
"https://openalex.org/W1528529777",30,5,"A Matter of Interpretation: Federal Courts and the Law",0.177751181397754
"https://openalex.org/W1528832188",5,19,"Textbook of criminal law",0.0308647148838471
"https://openalex.org/W1529277309",25,12,"Essays in jurisprudence and philosophy",0.353342805763296
"https://openalex.org/W1531766078",33,12,"A comment on the Commentaries and A fragment on government",0.0579672945552097
"https://openalex.org/W1531887372",14,0,"Douglas Walton, The New Dialectic. Conversational Contexts of Argument. Toronto: University of Toronto Press (Book Review)",0.0158673388401778
"https://openalex.org/W1533067089",35,12,"The Blackwell Guide to the Philosophy of Law and Legal Theory",0.143972417710523
"https://openalex.org/W1533531500",24,1,"Liability to Defensive Harm",0.00618865726706527
"https://openalex.org/W1534854312",4,5,"American constitutional law",0.146386561526332
"https://openalex.org/W1536162307",10,12,"The argument from injustice : a reply to legal positivism",0.22786940334307
"https://openalex.org/W1537046490",11,9,"The limits of morality",0.213972667845044
"https://openalex.org/W1537848071",24,13,"Legal knowledge engineering : a modelling approach",0.0729487131327698
"https://openalex.org/W1537940627",22,4,"Quid juris? Quid facti?: D’une nouvelle tentative de relever une opposition capitale: Jean-Renaud Seba, Le partage de l’empirique et du transcendantal. Essai sur la normativité de la raison: Kant, Hegel, Husserl. Bruxelles, Éditions Ousia, 2006, 440 pp., 24 Euros, ISBN 978-2-87060-126-6",0.000674383753811568
"https://openalex.org/W1539153592",16,2,"The Idea of Human Rights",0.257296784111711
"https://openalex.org/W1539274691",4,5,"Freedom's Law: The Moral Reading of the American Constitution",0.301213609334769
"https://openalex.org/W1539331218",34,2,"Domination and Global Political Justice: Conceptual, Historical and Institutional Perspectives",0.00437797125357354
"https://openalex.org/W1539774528",36,9,"The constitution of equality",0.28092612208954
"https://openalex.org/W1540639531",2,7,"Rethinking Legal Realism: Toward a Naturalized Jurisprudence",0.109755129875594
"https://openalex.org/W1541077798",10,10,"Rawls's Political Liberalism. A Reassessment",0.0121435286816416
"https://openalex.org/W1541703906",5,11,"Living without free will",0.0786291317518691
"https://openalex.org/W1541980668",30,12,"Jurisprudence: Theory and Context",0.116553003215459
"https://openalex.org/W1542071146",22,5,"Questioning Sovereignty: Law, State, and Nation in the European Commonwealth",0.112886077753124
"https://openalex.org/W1543073428",27,20,"Ours is a broad church: indirectly evaluative legal philosophy as a facet of jurisprudential inquiry",0.0537147739711303
"https://openalex.org/W1543091713",22,9,"Liberal Loyalty: Freedom, Obligation, and the State",0.108860976957852
"https://openalex.org/W1544387588",29,6,"Autonomy and the Challenges to Liberalism: Political Liberty: Integrating Five Conceptions of Autonomy",0.0150332162773222
"https://openalex.org/W1544949079",18,9,"The dignity of legislation",0.288086077092505
"https://openalex.org/W1547717991",7,12,"Vagueness in Law and Language: Some Philosophical Issues",0.0702349622570435
"https://openalex.org/W1547766285",7,12,"Lloyd's Introduction to Jurisprudence",0.0923304826143385
"https://openalex.org/W1547775889",22,9,"Democratic Equality and Political Authority",0.0359741912493299
"https://openalex.org/W1548327129",11,9,"An analysis of rights",0.0384627780922388
"https://openalex.org/W1548654059",5,11,"Censure and sanctions",0.129689320691687
"https://openalex.org/W1550009688",25,12,"Globalisation and legal theory",0.0871189833391908
"https://openalex.org/W1553120579",20,9,"The spirit of the laws",0.254978430158751
"https://openalex.org/W1553362627",33,12,"Institutions of Law: An Essay in Legal Theory",0.1201135312681
"https://openalex.org/W1556061918",24,1,"An Introduction to the International Criminal Court",0.0489175663143934
"https://openalex.org/W1556205930",24,7,"Torts and Rights",0.0265153548326159
"https://openalex.org/W1556249953",34,2,"Republican liberty and border controls",0.0258152765985454
"https://openalex.org/W1557385359",18,9,"Harm to Self",0.164219007208786
"https://openalex.org/W1557385649",11,9,"Fundamental legal conceptions as applied in judicial reasoning",0.276208851755863
"https://openalex.org/W1558461042",25,12,"Interpretation and Legal Theory",0.218642310898634
"https://openalex.org/W1558581835",13,2,"Beyond the Social Contract: Capabilities and Global Justice",0.0448379786703347
"https://openalex.org/W1559613097",4,5,"Participation and Judicial Review: A Reply to Jeremy Waldron",0.0757752258417371
"https://openalex.org/W1563201617",20,12,"On law and justice",0.236152492000441
"https://openalex.org/W1563715884",4,5,"A Common Law Theory of Judicial Review: The Living Tree",0.0964886090973154
"https://openalex.org/W1564062619",33,0,"A Theory of Legal Argumentation: The Theory of Rational Discourse as Theory of Legal Justification",0.169324590129735
"https://openalex.org/W1564524054",24,21,"Philosophical foundations of tort law",0.0998054392568271
"https://openalex.org/W1565174900",24,13,"General Theory of Norms",0.109968478620625
"https://openalex.org/W1566220732",29,6,"Autonomy, self-knowledge, and liberal legitimacy",0.0154608729674585
"https://openalex.org/W1566598272",14,0,"Teleological arguments and theory-based dialectics",0.0854763053506173
"https://openalex.org/W1566778104",22,12,"Kant and Cosmopolitanism: The Philosophical Ideal of World Citizenship",0.0181391710210377
"https://openalex.org/W1567091907",20,12,"The Gentle Civilizer of Nations: The Rise and Fall of International Law 1870–1960",0.124372542786986
"https://openalex.org/W1567259932",14,0,"Emotive Language in Argumentation",0.00853902925523449
"https://openalex.org/W1567271907",5,11,"Principles of Criminal Law",0.123294261806089
"https://openalex.org/W1567306273",16,10,"An Introduction to Law and Regulation: Text and Materials",0.0198898270992053
"https://openalex.org/W1568392343",9,12,"In Defense of Legal Positivism: Law without Trimmings",0.188153878081923
"https://openalex.org/W1568887659",7,12,"Exploring law's empire : the jurisprudence of Ronald Dworkin",0.078064906718098
"https://openalex.org/W1570099351",33,0,"On law and reason",0.204930005190747
"https://openalex.org/W1570135578",28,2,"A Theory of Secession: The Case for Political Self-Determination",0.0550510277892336
"https://openalex.org/W1570210665",4,5,"Constitutionalism: Philosophical Foundations",0.105786949588256
"https://openalex.org/W1571603731",2,7,"Law and the modern mind",0.274432447891196
"https://openalex.org/W1574390379",8,5,"The Least Dangerous Branch: The Supreme Court at the Bar of Politics",0.231956035916184
"https://openalex.org/W1574674163",35,5,"Legal Justification by Optimal Coherence",0.036367052225866
"https://openalex.org/W1574688956",27,12,"Hans Kelsen's Pure Theory of Law: Legality and Legitimacy",0.0924005277758321
"https://openalex.org/W1575619584",24,13,"Frame-based conceptual models of statute law",0.0413562269267496
"https://openalex.org/W1576429712",24,0,"Constructing Legal Arguments with Rules in the Legal Knowledge Interchange Format (LKIF)",0.00731222841513784
"https://openalex.org/W1577027906",23,12,"Realistic Socio-Legal Theory: Pragmatism and A Social Theory of Law",0.085604370845145
"https://openalex.org/W1577542310",5,19,"Understanding Criminal Law",0.0406523895111232
"https://openalex.org/W1577632295",19,6,"The Fragility of Consensus: Public Reason, Diversity and Stability",0.0173670464434719
"https://openalex.org/W1578179010",5,11,"The frontal cortex and the criminal justice system",0.00680457963314724
"https://openalex.org/W1579308153",31,7,"Causation in the law",0.201314513640686
"https://openalex.org/W1579449604",13,2,"Justice Beyond Borders: A Global Political Theory",0.190590375911308
"https://openalex.org/W1582040817",22,3,"Statistical Evidence, Sensitivity, and the Legal Value of Knowledge",0.00524109192078023
"https://openalex.org/W1582197671",16,12,"Justice for Hedgehogs",0.455461208223288
"https://openalex.org/W1582972272",5,11,"The Apology Ritual: A Philosophical Theory of Punishment",0.0205124203238991
"https://openalex.org/W1583439904",35,5,"International Law's Relative Authority",0.0294535449029725
"https://openalex.org/W1583641956",2,7,"Risks and Wrongs",0.0986341501686724
"https://openalex.org/W1584140962",27,12,"Introduction to the Problems of Legal Theory: A Translation of the First Edition of the Reine Rechtslehre or Pure Theory of Law",0.0728847022909524
"https://openalex.org/W1584251685",24,13,"Types and roles of legal ontologies",0.0145096483448858
"https://openalex.org/W1584634947",14,0,"Evaluating a Legal Argument Progra: The BankXX Experiments",0.0219256793489932
"https://openalex.org/W1586995758",5,19,"Criminal Law: The General Part",0.0301053637632315
"https://openalex.org/W1587380778",33,5,"Rhetoric and the Rule of Law: A Theory of Legal Reasoning",0.134498951960351
"https://openalex.org/W1587641581",29,6,"The rights of others : aliens, residents, and citizens",0.229206687827232
"https://openalex.org/W1587784460",2,7,"The Law of Restitution",0.0355480120804127
"https://openalex.org/W1588381368",22,4,"Kant's Doctrine of Right: A Commentary",0.0311778366381203
"https://openalex.org/W1588542075",5,11,"Free will and illusion",0.0278790889902376
"https://openalex.org/W1588847699",16,17,"The Harm in Hate Speech",0.076497960567135
"https://openalex.org/W1589420562",5,11,"Answering for Crime: Responsibility and Liability in the Criminal Law",0.116321162184905
"https://openalex.org/W1590457391",24,1,"Atrocity, Punishment, and International Law",0.0569660342972561
"https://openalex.org/W1590467032",5,19,"Two Conceptions of Emotion in Criminal Law",0.0257069722731422
"https://openalex.org/W1592959975",14,0,"Dialectical models in artificial intelligence and law",0.0683389822998385
"https://openalex.org/W1593671444",14,0,"DiaLaw: On Legal Justification and Dialogical Models of Argumentation",0.113201603544002
"https://openalex.org/W1593887675",7,12,"Begriff und Geltung des Rechts",0.073059876173207
"https://openalex.org/W1595012795",12,12,"The Province of Jurisprudence Determined",0.525346002017378
"https://openalex.org/W1595353434",13,7,"The metaphysics of morals",0.43898088365969
"https://openalex.org/W1596962160",24,1,"Prosecuting International Crimes: Selectivity and the International Criminal Law Regime",0.00605608251435959
"https://openalex.org/W1597236456",5,11,"Moral Repair: Reconstructing Moral Relations after Wrongdoing",0.0233258241147317
"https://openalex.org/W1597362725",23,12,"Legal Reasoning and Political Conflict",0.234513864660029
"https://openalex.org/W1598548519",5,12,"From Normativity to Responsibility",0.0844439256122702
"https://openalex.org/W1600311062",24,13,"A Comparison of Four Ontologies for the Design of Legal Knowledge Systems",0.0423563939778258
"https://openalex.org/W1602623594",29,6,"Minorities within Minorities: Multiculturalism and feminism: no simple question, no simple answers",0.0207124273978782
"https://openalex.org/W1605421440",33,0,"An Introduction to Legal Reasoning",0.257660986649394
"https://openalex.org/W1606033122",24,1,"A Theory of Crimes Against Humanity",0.0291583469126243
"https://openalex.org/W1607757073",14,0,"On Dialogue Systems with Speech Acts, Arguments, and Counterarguments",0.0321633781393157
"https://openalex.org/W1608224782",22,7,"Immanuel Kant: Practical philosophy: The metaphysics of morals (1797)",0.0430923944864461
"https://openalex.org/W1616374570",5,11,"A Structured Taxonomy of Responsibility Concepts",0.0106240993234772
"https://openalex.org/W162577003",18,9,"Civic Virtues: Rights, Citizenship, and Republican Liberalism",0.175452564110191
"https://openalex.org/W1636613648",14,0,"Proof Burdens and Standards",0.0832290806271
"https://openalex.org/W1637265009",5,11,"A neuroscientific approach to normative judgment in law and justice",0.00250305028355218
"https://openalex.org/W164240929",32,9,"What is Equality? Part 2: Equality of Resources",0.207152377708066
"https://openalex.org/W164543311",5,11,"The Moral Education Theory of Punishment",0.105030349613897
"https://openalex.org/W1647597836",14,0,"Argument Schemes for Legal Case-based Reasoning",0.0754938083049487
"https://openalex.org/W165840446",24,8,"Actions, intentions, and consequences: the doctrine of double effect.",0.0932690299032166
"https://openalex.org/W1660713213",14,0,"Pierson vs. Post RevisitedA Reconstruction using the Carneades Argumentation Framework",0.0294651654676752
"https://openalex.org/W1686779877",14,0,"A note on dimensions and factors",0.100641444048132
"https://openalex.org/W169219175",36,9,"Rescuing justice and equality",0.270546078455186
"https://openalex.org/W1705033826",29,6,"Autonomy and the Challenges to Liberalism: Moral Autonomy and Personal Autonomy",0.0150332162773222
"https://openalex.org/W174389237",33,0,"ON ANALOGICAL REASONING",0.0806701295750274
"https://openalex.org/W1752804396",24,13,"Epistemology and ontology in core ontologies: FOLaw and LRI-Core, two core ontologies for law",0.024725831551303
"https://openalex.org/W1752934815",24,0,"LegalRuleML: XML-based rules and norms",0.00462490544980816
"https://openalex.org/W175463262",25,12,"The concept of a legal system",0.22285172292554
"https://openalex.org/W1769728822",22,4,"Stellenindex und Konkordanz zum Naturrecht Feyerabend, Teilband I: Einleitung des Naturrechts Feyerabend",0.000674383753811567
"https://openalex.org/W177543178",31,9,"Race and Essentialism in Feminist Legal Theory",0.0542369176702744
"https://openalex.org/W1783030812",21,9,"The authority of the state",0.295090401584154
"https://openalex.org/W1784315468",29,7,"Remedies for Expanding Liability",0.00353545022071803
"https://openalex.org/W1803159072",14,0,"Modelling Defeasibility in Law: Logic or Procedure?",0.0618230363791577
"https://openalex.org/W1814152743",29,6,"Meeting Principles and Lifeworlds Halfway: Jürgen Habermas on the Future of Europe:",0.00673588327030049
"https://openalex.org/W1814366986",0,9,"Two Views of Collective Rights",0.0225237108819939
"https://openalex.org/W1814854443",32,9,"Abandoning the Abandonment Objection: Luck Egalitarian Arguments for Public Insurance",0.0205079394333133
"https://openalex.org/W181618895",20,8,"An Institutional Theory of Law",0.247931002255922
"https://openalex.org/W1827110031",24,13,"Use and reuse of legal ontologies in knowledge engineering and information management",0.0199952231902087
"https://openalex.org/W1838319998",22,12,"The Idea of Public Law",0.0879813404699618
"https://openalex.org/W1843303664",33,5,"The Negotiable Constitution: On the Limitation of Rights",0.0876195966283022
"https://openalex.org/W1852989794",5,11,"AFTER INCOMPATIBILISM: A NATURALISTIC DEFENSE OF THE REACTIVE ATTITUDES*",0.00754921226430568
"https://openalex.org/W1853490720",5,11,"Free Will and Luck",0.021583322334804
"https://openalex.org/W1859893825",31,2,"A Permissive Theory of Territorial Rights",0.0232427549410172
"https://openalex.org/W1861517128",5,11,"Sentencing and criminal justice",0.0407101167275455
"https://openalex.org/W1861935076",22,3,"Sensitivity, Causality, and Statistical Evidence in Courts of Law",0.000369952295999044
"https://openalex.org/W1871198611",34,2,"Prescribing Institutions Without Ideal Theory",0.0329903868457827
"https://openalex.org/W1872390457",29,6,"Democracy Is Not Intrinsically Just",0.0636504893674976
"https://openalex.org/W1876069",5,11,"The Relation Between Forward-Looking and Backward-Looking Responsibility",0.0101020493582439
"https://openalex.org/W1879898357",14,0,"The Pleadings Game: an exercise in computational dialectics",0.179241776183527
"https://openalex.org/W1879914892",14,0,"A hybrid rule --- neural approach for the automation of legal reasoning in the discretionary domain of family law in Australia",0.0468026037184267
"https://openalex.org/W188032603",13,2,"Severe Poverty as a Human Rights Violation",0.0201293571881863
"https://openalex.org/W1882194402",27,11,"The prisoners' dilemma political economy and punishment in contemporary democracies",0.0137782752572109
"https://openalex.org/W1885738906",8,12,"Forms Liberate: Reclaiming the Jurisprudence of Lon L Fuller",0.0704062438969209
"https://openalex.org/W1886723030",31,12,"Why people obey the law",0.31105617850936
"https://openalex.org/W1892499457",24,11,"The Ends of Harm: The Moral Foundations of Criminal Law",0.0630450441413017
"https://openalex.org/W1894614310",34,2,"Ideal vs. Non-ideal Theory: A Conceptual Map",0.131089123719317
"https://openalex.org/W1898777572",35,5,"Who is Afraid of Radical Pluralism? Legal Order and Political Stability in the Postnational Space*",0.0309919049329783
"https://openalex.org/W1899358847",34,9,"Legitimacy without the Duty to Obey",0.0512510672426582
"https://openalex.org/W191925210",14,0,"The Carneades Argumentation FrameworkUsing Presumptions and Exceptions to Model Critical Questions",0.0437438387600855
"https://openalex.org/W1919878871",2,7,"Fairness versus Welfare",0.153642898928928
"https://openalex.org/W1922540135",16,10,"The concept of human dignity and the realistic utopia of human rights",0.0878020572926136
"https://openalex.org/W1936596455",14,0,"Cognitive Carpentry: A Blueprint for How to Build a Person",0.148594435519737
"https://openalex.org/W1952168506",27,20,"Reasons and Intentions in Law and Practical Agency",0.0537147739711303
"https://openalex.org/W1953136326",14,0,"Modeling Legal Argument: Reasoning with Cases and Hypotheticals",0.234660663863029
"https://openalex.org/W1960628715",31,12,"Robert P. Burns: Kafka’s Law: The Trial and American Criminal Justice",0.0156982159601066
"https://openalex.org/W1963741677",5,11,"MORALITY AND BAD LUCK",0.00479776027767821
"https://openalex.org/W1963817009",28,2,"Islands in a sea of obligation: Limits of the duty to rescue",0.0109497539497724
"https://openalex.org/W1963876136",33,0,"Politics and International Legal Obligation",0.0201112944787601
"https://openalex.org/W1965823236",7,12,"Judicial obligation, precedent and the common law",0.107228607552482
"https://openalex.org/W1966116708",23,12,"A Guide to Critical Legal Studies",0.173615974809699
"https://openalex.org/W1966340639",36,9,"Justice as Fairness : A Restatement",0.438728015978717
"https://openalex.org/W1966379407",14,0,"CABARET: rule interpretation in a hybrid architecture",0.146095809074273
"https://openalex.org/W1966400125",0,9,"On conflicts between rights",0.0433400924766174
"https://openalex.org/W1966835138",24,21,"A simple theory of promising",0.0472416692062245
"https://openalex.org/W1967021445",28,2,"Climate change refugees",0.0133423222358382
"https://openalex.org/W1967260891",10,8,"The Good of Marriage and the Morality of Sexual Relations: Some Philosophical and Historical Observations",0.044022482204128
"https://openalex.org/W1967546946",22,2,"The Ethics of Immigration",0.0379206529137851
"https://openalex.org/W1967948272",19,6,"Recent Work on Free Will and Moral Responsibility",0.0141381442374974
"https://openalex.org/W1968224599",20,7,"A Theory of Property",0.110524127759257
"https://openalex.org/W1968567610",14,0,"A study of accrual of arguments, with applications to evidential reasoning",0.0778467420852016
"https://openalex.org/W1968969966",20,23,"God, Locke, and Equality: Christian Foundations in Locke's Political Thought",0.0936140771006673
"https://openalex.org/W1969728099",28,2,"Global Distributive Justice and the State",0.0317372500056463
"https://openalex.org/W1970380565",32,9,"On the Currency of Egalitarian Justice",0.302170020178839
"https://openalex.org/W1970817927",2,7,"The evolution of common law",0.0550608956624679
"https://openalex.org/W1971233474",5,11,"Punishment: the supposed justifications",0.0432963955886111
"https://openalex.org/W1972204416",16,10,"The Vacuous Concept of Dignity",0.011163004924748
"https://openalex.org/W1972337522",14,0,"Legal reasoning with argumentation schemes",0.0700313933224104
"https://openalex.org/W1972471114",16,2,"The Justification of Human Rights and the Basic Right to Justification. A Reflexive Approach",0.101173146824943
"https://openalex.org/W1972753218",14,0,"Dialectic semantics for argumentation frameworks",0.0325767569203395
"https://openalex.org/W1973317916",29,6,"Justification, coercion, and the place of public reason",0.0196724705848092
"https://openalex.org/W1973380483",5,11,"Responsibility Without Blame: Empathy and the Effective Treatment of Personality Disorder.",0.00932129663891828
"https://openalex.org/W1973550469",20,12,"An Introduction to International Institutional Law",0.0113473861019175
"https://openalex.org/W1973765901",20,9,"The Science of a Legislator: The Natural Jurisprudence of David Hume and Adam Smith",0.0185062809201573
"https://openalex.org/W1974009048",10,10,"Does Free Exercise of Religion Deserve Constitutional Mention",0.00455015633877154
"https://openalex.org/W1975154664",5,11,"Giving desert its due",0.0258154799364466
"https://openalex.org/W1975192395",10,8,"In defense of natural law",0.041697695067618
"https://openalex.org/W1975396405",14,0,"Case-based reasoning and its implications for legal expert systems",0.0373455469838633
"https://openalex.org/W1975710200",21,9,"Moral Principles and Political Obligations",0.391316259195886
"https://openalex.org/W1975824152",7,0,"The pragmatics of legal language",0.0332553509700465
"https://openalex.org/W1975959592",5,11,"Persons and Punishment",0.156812351966099
"https://openalex.org/W1976156251",5,11,"BLAME, MORAL STANDING AND THE LEGITIMACY OF THE CRIMINAL TRIAL",0.0318665263022456
"https://openalex.org/W1976412163",34,9,"The Conceptual Priority of Injustice",0.0107832992882631
"https://openalex.org/W1976416124",22,6,"Building the Union: The Nature of Sovereignty in the Political Architecture of Europe",0.0154436458785598
"https://openalex.org/W1976898315",31,5,"What is Legal Pluralism",0.148849220048759
"https://openalex.org/W1976902801",14,0,"A factor-based definition of precedential constraint",0.094180101956836
"https://openalex.org/W1977155386",14,0,"Automatic detection of arguments in legal texts",0.0148253723546431
