X.2,X.1,item,id,display_name,ror,country_code,type,X,group
6064,NA,https://openalex.org/W1996478082,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6065,NA,https://openalex.org/W2000540884,https://openalex.org/I921990950,University of Colorado Denver,https://ror.org/02hh7en24,US,education,NA,extend2
6067,NA,https://openalex.org/W2001761749,https://openalex.org/I43439940,University of Southampton,https://ror.org/01ryk1543,GB,education,NA,extend2
6068,NA,https://openalex.org/W2001801620,https://openalex.org/I86519309,The University of Texas at Austin,https://ror.org/00hj54h04,US,education,NA,extend2
6069,NA,https://openalex.org/W2005810825,https://openalex.org/I145872427,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,education,NA,extend2
6070,NA,https://openalex.org/W2015890683,https://openalex.org/I86987016,Royal Institute of Technology,https://ror.org/026vcq606,SE,education,NA,extend2
6071,NA,https://openalex.org/W2016575881,NA,Political Science (Twin Cities),NA,NA,NA,NA,extend2
6072,NA,https://openalex.org/W2016850209,https://openalex.org/I41156924,Victoria University of Wellington,https://ror.org/0040r6f76,NZ,education,NA,extend2
6076,NA,https://openalex.org/W2024550618,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,NA,extend2
6077,NA,https://openalex.org/W2025854349,https://openalex.org/I74973139,Carnegie Mellon University,https://ror.org/05x2bcf33,US,education,NA,extend2
6078,NA,https://openalex.org/W2029950403,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education,NA,extend2
6081,NA,https://openalex.org/W2030861718,https://openalex.org/I61032284,SUNY Fredonia,https://ror.org/05vrs0r17,US,education,NA,extend2
6082,NA,https://openalex.org/W2034095069,https://openalex.org/I86519309,The University of Texas at Austin,https://ror.org/00hj54h04,US,education,NA,extend2
6083,NA,https://openalex.org/W2034122753,https://openalex.org/I188538660,University of Colorado Boulder,https://ror.org/02ttsq026,US,education,NA,extend2
6085,NA,https://openalex.org/W2034885653,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6088,NA,https://openalex.org/W2035679735,https://openalex.org/I74775410,Rice University,https://ror.org/008zs3103,US,education,NA,extend2
6089,NA,https://openalex.org/W2038341082,https://openalex.org/I130238516,University of Minnesota,https://ror.org/017zqws13,US,education,NA,extend2
6090,NA,https://openalex.org/W2039297826,https://openalex.org/I27577105,University College Cork,https://ror.org/03265fv13,IE,education,NA,extend2
6091,NA,https://openalex.org/W2040467548,https://openalex.org/I146655781,University of Liverpool,https://ror.org/04xs57h96,GB,education,NA,extend2
6092,NA,https://openalex.org/W2040467548,https://openalex.org/I183935753,King's College London,https://ror.org/0220mzb33,GB,education,NA,extend2
6093,NA,https://openalex.org/W2042847110,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
6094,NA,https://openalex.org/W2043417657,https://openalex.org/I34352273,Maastricht University,https://ror.org/02jz4aj89,NL,education,NA,extend2
6095,NA,https://openalex.org/W2043911782,https://openalex.org/I55732556,Arizona State University,https://ror.org/03efmqc40,US,education,NA,extend2
6099,NA,https://openalex.org/W2053067807,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",https://ror.org/05vt9qd57,US,education,NA,extend2
6101,NA,https://openalex.org/W2061085701,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education,NA,extend2
6104,NA,https://openalex.org/W2070022106,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,NA,extend2
6107,NA,https://openalex.org/W2071406112,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education,NA,extend2
6108,NA,https://openalex.org/W2076332963,https://openalex.org/I36234482,University of Bristol,https://ror.org/0524sp257,GB,education,NA,extend2
6109,NA,https://openalex.org/W2079213711,https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,NA,extend2
6110,NA,https://openalex.org/W2079783872,https://openalex.org/I8961855,National Autonomous University of Mexico,https://ror.org/01tmp8f25,MX,education,NA,extend2
6111,NA,https://openalex.org/W2080890053,https://openalex.org/I204722609,Queen's University,https://ror.org/02y72wh86,CA,education,NA,extend2
6112,NA,https://openalex.org/W2081408706,https://openalex.org/I12097938,West Virginia University,https://ror.org/011vxgd24,US,education,NA,extend2
6114,NA,https://openalex.org/W2086698115,https://openalex.org/I91136226,University of Sheffield,https://ror.org/05krs5044,GB,education,NA,extend2
6117,NA,https://openalex.org/W2088213950,https://openalex.org/I125768316,Northampton Community College,https://ror.org/05j27jv73,US,education,NA,extend2
6118,NA,https://openalex.org/W2088847131,https://openalex.org/I84884186,Newcastle University,https://ror.org/01kj2bm70,GB,education,NA,extend2
6119,NA,https://openalex.org/W2089471130,https://openalex.org/I5023651,McGill University,https://ror.org/01pxwe438,CA,education,NA,extend2
6120,NA,https://openalex.org/W2089625728,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,NA,extend2
6122,NA,https://openalex.org/W2090153292,https://openalex.org/I197604219,"National Academies of Sciences, Engineering, and Medicine",https://ror.org/02eq2w707,US,government,NA,extend2
6123,NA,https://openalex.org/W2091054091,NA,Department of Philosophy,NA,NA,NA,NA,extend2
6124,NA,https://openalex.org/W2094989508,https://openalex.org/I25217355,University of Pavia,https://ror.org/00s6t1f81,IT,education,NA,extend2
6132,NA,https://openalex.org/W2108939759,NA,"Massachusetts Univ., MA",NA,NA,NA,NA,extend2
6133,NA,https://openalex.org/W2109708430,NA,Department of Political Science,NA,NA,NA,NA,extend2
6134,NA,https://openalex.org/W2109911083,https://openalex.org/I193531525,George Washington University,https://ror.org/00y4zzh67,US,education,NA,extend2
6135,NA,https://openalex.org/W2112170319,https://openalex.org/I151746483,University of Waterloo,https://ror.org/01aff2v68,CA,education,NA,extend2
6136,NA,https://openalex.org/W2112623386,https://openalex.org/I95674353,Université Catholique de Louvain,https://ror.org/02495e989,BE,education,NA,extend2
6137,NA,https://openalex.org/W2114071396,https://openalex.org/I141584323,University of Hertfordshire,https://ror.org/0267vjk41,GB,education,NA,extend2
6139,NA,https://openalex.org/W2117719727,https://openalex.org/I60053951,Universitat Politècnica de València,https://ror.org/01460j859,ES,education,NA,extend2
6142,NA,https://openalex.org/W2117729983,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,NA,extend2
6144,NA,https://openalex.org/W2120335993,https://openalex.org/I169381384,University of Groningen,https://ror.org/012p63287,NL,education,NA,extend2
6145,NA,https://openalex.org/W2120335993,https://openalex.org/I193662353,Utrecht University,https://ror.org/04pp8hn57,NL,education,NA,extend2
6151,NA,https://openalex.org/W2122439870,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education,NA,extend2
6152,NA,https://openalex.org/W2122730002,https://openalex.org/I103635307,"University of California, Riverside",https://ror.org/03nawhv43,US,education,NA,extend2
6153,NA,https://openalex.org/W2122730002,https://openalex.org/I16285277,William & Mary,https://ror.org/03hsf0573,US,education,NA,extend2
6155,NA,https://openalex.org/W2123825227,NA,"Norsk senter for menneskerettigheter, Norwegian Centre for Human Rights, P.O. Box 6706, St. Olavs plass (Cort Adelersgate 30) N-0130 Oslo",NA,NA,NA,NA,extend2
6156,NA,https://openalex.org/W2123903605,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
6157,NA,https://openalex.org/W2124858494,https://openalex.org/I139290212,Hofstra University,https://ror.org/03pm18j10,US,education,NA,extend2
6158,NA,https://openalex.org/W2126737162,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,NA,extend2
6159,NA,https://openalex.org/W2133142296,https://openalex.org/I173911158,Iowa State University,https://ror.org/04rswrd78,US,education,NA,extend2
6161,NA,https://openalex.org/W2135935060,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,NA,extend2
6163,NA,https://openalex.org/W2139264018,https://openalex.org/I177331275,Northern Michigan University,https://ror.org/01epvyf46,US,education,NA,extend2
6164,NA,https://openalex.org/W2141161730,https://openalex.org/I98358874,Delft University of Technology,https://ror.org/02e2c7k09,NL,education,NA,extend2
6165,NA,https://openalex.org/W2141374586,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education,NA,extend2
6166,NA,https://openalex.org/W2147703519,https://openalex.org/I13469542,Vrije Universiteit Brussel,https://ror.org/006e5kg04,BE,education,NA,extend2
6167,NA,https://openalex.org/W2147703519,https://openalex.org/I145872427,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,education,NA,extend2
6168,NA,https://openalex.org/W2147703519,https://openalex.org/I913958620,Erasmus University Rotterdam,https://ror.org/057w15z03,NL,education,NA,extend2
6170,NA,https://openalex.org/W2151667883,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,NA,extend2
6171,NA,https://openalex.org/W2151853361,https://openalex.org/I900890020,University of Palermo,https://ror.org/044k9ta02,IT,education,NA,extend2
6173,NA,https://openalex.org/W2152994587,https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,NA,extend2
6174,NA,https://openalex.org/W2153150162,https://openalex.org/I5388228,University of Rochester,https://ror.org/022kthw22,US,education,NA,extend2
6175,NA,https://openalex.org/W2154473716,https://openalex.org/I146655781,University of Liverpool,https://ror.org/04xs57h96,GB,education,NA,extend2
6178,NA,https://openalex.org/W2159444173,https://openalex.org/I149672521,Federation University,https://ror.org/05qbzwv83,AU,education,NA,extend2
6180,NA,https://openalex.org/W2160760227,NA,"JD, LLM",NA,NA,NA,NA,extend2
6181,NA,https://openalex.org/W2166095362,https://openalex.org/I11701301,Griffith University,https://ror.org/02sc3r913,AU,education,NA,extend2
6183,NA,https://openalex.org/W2166137262,https://openalex.org/I98259816,"Birkbeck, University of London",https://ror.org/02mb95055,GB,education,NA,extend2
6184,NA,https://openalex.org/W2169609299,https://openalex.org/I193662353,Utrecht University,https://ror.org/04pp8hn57,NL,education,NA,extend2
6185,NA,https://openalex.org/W2170584755,https://openalex.org/I41156924,Victoria University of Wellington,https://ror.org/0040r6f76,NZ,education,NA,extend2
6186,NA,https://openalex.org/W2171362707,https://openalex.org/I205092303,Sciences Po,https://ror.org/05fe7ax82,FR,facility,NA,extend2
6187,NA,https://openalex.org/W2172290391,https://openalex.org/I12093191,University of Stirling,https://ror.org/045wgfr59,GB,education,NA,extend2
6188,NA,https://openalex.org/W2177605692,NA,", Vienna, Austria#TAB#",NA,NA,NA,NA,extend2
6189,NA,https://openalex.org/W2178244880,NA,"Amsterdam,",NA,NA,NA,NA,extend2
6190,NA,https://openalex.org/W2197575242,https://openalex.org/I154130895,University of Auckland,https://ror.org/03b94tp07,NZ,education,NA,extend2
6191,NA,https://openalex.org/W2199277101,https://openalex.org/I130828816,University of Leeds,https://ror.org/024mrxd33,GB,education,NA,extend2
6192,NA,https://openalex.org/W2206093136,https://openalex.org/I130769515,Pennsylvania State University,https://ror.org/04p491231,US,education,NA,extend2
6193,NA,https://openalex.org/W2222228930,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,NA,extend2
6194,NA,https://openalex.org/W2271432537,NA,"National School of Political and Administrative Studies, Bucharest, Romania",NA,NA,NA,NA,extend2
6196,NA,https://openalex.org/W2279129365,https://openalex.org/I124601658,University of Parma,https://ror.org/02k7wn190,IT,education,NA,extend2
6197,NA,https://openalex.org/W2279129365,https://openalex.org/I162290304,Sant'Anna School of Advanced Studies,https://ror.org/025602r80,IT,education,NA,extend2
6198,NA,https://openalex.org/W2281197646,https://openalex.org/I184942183,University of Oslo,https://ror.org/01xtthb56,NO,education,NA,extend2
6199,NA,https://openalex.org/W2282022578,https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,NA,extend2
6200,NA,https://openalex.org/W2287764720,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,NA,extend2
6202,NA,https://openalex.org/W2296270591,https://openalex.org/I170201317,University of Pittsburgh,https://ror.org/01an3r305,US,education,NA,extend2
6206,NA,https://openalex.org/W2461632555,https://openalex.org/I4577782,Technical University of Berlin,https://ror.org/03v4gjf40,DE,education,NA,extend2
6208,NA,https://openalex.org/W2511037834,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6210,NA,https://openalex.org/W2530260348,https://openalex.org/I24354313,University of Buenos Aires,https://ror.org/0081fs513,AR,education,NA,extend2
6211,NA,https://openalex.org/W2530414525,https://openalex.org/I176819041,Corning Community College,https://ror.org/00sepad12,US,education,NA,extend2
6212,NA,https://openalex.org/W2530414525,https://openalex.org/I142393192,College of Staten Island,https://ror.org/02p179j44,US,education,NA,extend2
6213,NA,https://openalex.org/W2534456358,https://openalex.org/I21449261,Masaryk University,https://ror.org/02j46qs45,CZ,education,NA,extend2
6214,NA,https://openalex.org/W2557559702,https://openalex.org/I195460627,University of Aberdeen,https://ror.org/016476m91,GB,education,NA,extend2
6215,NA,https://openalex.org/W2569170929,https://openalex.org/I55143463,University of Turin,https://ror.org/048tbm396,IT,education,NA,extend2
6218,NA,https://openalex.org/W2569170929,https://openalex.org/I186903577,University of Luxembourg,https://ror.org/036x5ad56,LU,education,NA,extend2
6221,NA,https://openalex.org/W2569170929,https://openalex.org/I123338534,University of Eastern Piedmont Amadeo Avogadro,https://ror.org/04387x656,IT,education,NA,extend2
6222,NA,https://openalex.org/W2569170929,NA,"Nomotika s.r.l., Torino, Italy. E-mail: andrea.violato@nomotika.it",NA,NA,NA,NA,extend2
6223,NA,https://openalex.org/W2570195355,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,NA,extend2
6224,NA,https://openalex.org/W2586751464,https://openalex.org/I193700539,Tilburg University,https://ror.org/04b8v1s79,NL,education,NA,extend2
6225,NA,https://openalex.org/W2589593208,https://openalex.org/I98358874,Delft University of Technology,https://ror.org/02e2c7k09,NL,education,NA,extend2
6226,NA,https://openalex.org/W2589698599,https://openalex.org/I162608824,University of Sussex,https://ror.org/00ayhx656,GB,education,NA,extend2
6227,NA,https://openalex.org/W2593809170,https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,NA,extend2
6228,NA,https://openalex.org/W2594852207,https://openalex.org/I169541294,Flinders University,https://ror.org/01kpzv902,AU,education,NA,extend2
6229,NA,https://openalex.org/W2728153018,https://openalex.org/I193700539,Tilburg University,https://ror.org/04b8v1s79,NL,education,NA,extend2
6234,NA,https://openalex.org/W273798518,https://openalex.org/I5023651,McGill University,https://ror.org/01pxwe438,CA,education,NA,extend2
6236,NA,https://openalex.org/W2763745362,https://openalex.org/I57206974,New York University,https://ror.org/0190ak572,US,education,NA,extend2
6237,NA,https://openalex.org/W2769703118,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,NA,extend2
6238,NA,https://openalex.org/W2780185517,https://openalex.org/I52890796,Mississippi College,https://ror.org/01p7j6t08,US,education,NA,extend2
6239,NA,https://openalex.org/W2792541520,https://openalex.org/I161593684,Stockholm University,https://ror.org/05f0yaq80,SE,education,NA,extend2
6240,NA,https://openalex.org/W2793920450,NA,"Department of Private, Business and Labour Law",NA,NA,NA,NA,extend2
6241,NA,https://openalex.org/W2795632783,https://openalex.org/I5023651,McGill University,https://ror.org/01pxwe438,CA,education,NA,extend2
6242,NA,https://openalex.org/W2795930862,https://openalex.org/I180825142,"City, University of London",https://ror.org/04489at23,GB,education,NA,extend2
6246,NA,https://openalex.org/W2885737900,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education,NA,extend2
6247,NA,https://openalex.org/W2885737900,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,NA,extend2
6248,NA,https://openalex.org/W2895517424,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,NA,extend2
6249,NA,https://openalex.org/W2895809731,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,NA,extend2
6252,NA,https://openalex.org/W2901798594,https://openalex.org/I20089843,Princeton University,https://ror.org/00hx57361,US,education,NA,extend2
6253,NA,https://openalex.org/W2902399266,NA,Political Science,NA,NA,NA,NA,extend2
6256,NA,https://openalex.org/W2914827576,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,NA,extend2
6257,NA,https://openalex.org/W2933539796,https://openalex.org/I25112270,Federal University of Pernambuco,https://ror.org/047908t24,BR,education,NA,extend2
6258,NA,https://openalex.org/W2933539796,https://openalex.org/I71437568,Universidade de Pernambuco,https://ror.org/00gtcbp88,BR,education,NA,extend2
6261,NA,https://openalex.org/W2933539796,https://openalex.org/I62921916,Federal Rural University of Pernambuco,https://ror.org/02ksmb993,BR,education,NA,extend2
6263,NA,https://openalex.org/W29507563,https://openalex.org/I168974976,University of La Rioja,https://ror.org/0553yr311,ES,education,NA,extend2
6264,NA,https://openalex.org/W2972136224,https://openalex.org/I16835326,University of St Andrews,https://ror.org/02wn5qz54,GB,education,NA,extend2
6265,NA,https://openalex.org/W298678286,https://openalex.org/I143104139,Hobart and William Smith Colleges,https://ror.org/004majf41,US,education,NA,extend2
6266,NA,https://openalex.org/W3012554391,https://openalex.org/I41156924,Victoria University of Wellington,https://ror.org/0040r6f76,NZ,education,NA,extend2
6267,NA,https://openalex.org/W3013645143,https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education,NA,extend2
6268,NA,https://openalex.org/W3085749805,https://openalex.org/I143804889,Loughborough University,https://ror.org/04vg4w365,GB,education,NA,extend2
6269,NA,https://openalex.org/W3085749805,https://openalex.org/I190082696,Durham University,https://ror.org/01v29qb04,GB,education,NA,extend2
6270,NA,https://openalex.org/W3085749805,https://openalex.org/I5593406,Ramon Llull University,https://ror.org/04p9k2z50,ES,education,NA,extend2
6271,NA,https://openalex.org/W3111790892,https://openalex.org/I204337017,Aarhus University,https://ror.org/01aj84f44,DK,education,NA,extend2
6272,NA,https://openalex.org/W3121657281,https://openalex.org/I133999245,"University of Nevada, Las Vegas",https://ror.org/0406gha72,US,education,NA,extend2
6274,NA,https://openalex.org/W3122212514,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,NA,extend2
6276,NA,https://openalex.org/W3122602001,https://openalex.org/I1174212,University of Southern California,https://ror.org/03taz7m60,US,education,NA,extend2
6277,NA,https://openalex.org/W3122602001,https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,NA,extend2
6279,NA,https://openalex.org/W3122843308,https://openalex.org/I592451,Indiana University,https://ror.org/01kg8sb98,US,education,NA,extend2
6281,NA,https://openalex.org/W3122973848,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education,NA,extend2
6282,NA,https://openalex.org/W3123165871,https://openalex.org/I32971472,Yale University,https://ror.org/03v76x132,US,education,NA,extend2
6287,NA,https://openalex.org/W3124021968,https://openalex.org/I51556381,University of Virginia,https://ror.org/0153tk833,US,education,NA,extend2
6288,NA,https://openalex.org/W3125355314,https://openalex.org/I25217355,University of Pavia,https://ror.org/00s6t1f81,IT,education,NA,extend2
6290,NA,https://openalex.org/W3125760935,https://openalex.org/I1174212,University of Southern California,https://ror.org/03taz7m60,US,education,NA,extend2
6291,NA,https://openalex.org/W3125760935,https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,NA,extend2
6292,NA,https://openalex.org/W3125841318,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6294,NA,https://openalex.org/W3132929696,https://openalex.org/I98677209,University of Edinburgh,https://ror.org/01nrxwf90,GB,education,NA,extend2
6295,NA,https://openalex.org/W3144270011,https://openalex.org/I34352273,Maastricht University,https://ror.org/02jz4aj89,NL,education,NA,extend2
6296,NA,https://openalex.org/W3160005967,https://openalex.org/I98358874,Delft University of Technology,https://ror.org/02e2c7k09,NL,education,NA,extend2
6297,NA,https://openalex.org/W3160005967,https://openalex.org/I145872427,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,education,NA,extend2
6299,NA,https://openalex.org/W321368851,https://openalex.org/I107861838,University of Houston Law Center,NA,US,NA,NA,extend2
6300,NA,https://openalex.org/W321368851,https://openalex.org/I66946132,"University of Maryland, College Park",https://ror.org/047s2c258,US,education,NA,extend2
6301,NA,https://openalex.org/W35544326,NA,Religions & Theology,NA,NA,NA,NA,extend2
6302,NA,https://openalex.org/W397571183,https://openalex.org/I19645662,American Bar Foundation,https://ror.org/02kjq0603,US,nonprofit,NA,extend2
6303,NA,https://openalex.org/W397571183,https://openalex.org/I204250578,"University of California, Irvine",https://ror.org/04gyf1771,US,education,NA,extend2
6304,NA,https://openalex.org/W426558089,https://openalex.org/I185103710,"University of California, Santa Cruz",https://ror.org/03s65by71,US,education,NA,extend2
6305,NA,https://openalex.org/W58026217,https://openalex.org/I12113309,DePauw University,https://ror.org/02mks6v46,US,education,NA,extend2
6306,NA,https://openalex.org/W599602422,https://openalex.org/I140172145,University of Connecticut,https://ror.org/02der9h97,US,education,NA,extend2
6307,NA,https://openalex.org/W634481924,https://openalex.org/I16835326,University of St Andrews,https://ror.org/02wn5qz54,GB,education,NA,extend2
6308,NA,https://openalex.org/W655954433,https://openalex.org/I200719446,Vanderbilt University,https://ror.org/02vm5rt34,US,education,NA,extend2
6309,NA,https://openalex.org/W659422266,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,NA,extend2
6310,NA,https://openalex.org/W95436423,https://openalex.org/I57206974,New York University,https://ror.org/0190ak572,US,education,NA,extend2
6311,NA,https://openalex.org/W108784755,https://openalex.org/I32021983,Kiel University,https://ror.org/04v76ef78,DE,education,NA,extend2
6312,NA,https://openalex.org/W145363016,https://openalex.org/I115069142,West Virginia University College of Law,NA,US,NA,NA,extend2
6313,NA,https://openalex.org/W147957332,https://openalex.org/I124357947,University of London,https://ror.org/04cw6st05,GB,education,NA,extend2
6314,NA,https://openalex.org/W1480770380,https://openalex.org/I16038530,Aberystwyth University,https://ror.org/015m2p889,GB,education,NA,extend2
6315,NA,https://openalex.org/W1483018444,https://openalex.org/I59433898,Brunel University London,https://ror.org/00dn4t376,GB,education,NA,extend2
6316,NA,https://openalex.org/W1483018444,https://openalex.org/I47508984,Imperial College London,https://ror.org/041kmwe10,GB,education,NA,extend2
6317,NA,https://openalex.org/W1486969117,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,NA,extend2
6318,NA,https://openalex.org/W1498909244,https://openalex.org/I51556381,University of Virginia,https://ror.org/0153tk833,US,education,NA,extend2
6319,NA,https://openalex.org/W1503317702,https://openalex.org/I7882870,University of Glasgow,https://ror.org/00vtgdb53,GB,education,NA,extend2
6320,NA,https://openalex.org/W1508003592,https://openalex.org/I4210144394,Institute of Psychology,https://ror.org/03aba6h29,CZ,facility,NA,extend2
6322,NA,https://openalex.org/W1508003592,https://openalex.org/I126231945,Queen's University Belfast,https://ror.org/00hswnk62,GB,education,NA,extend2
6323,NA,https://openalex.org/W1513714535,https://openalex.org/I5681781,University of Adelaide,https://ror.org/00892tw58,AU,education,NA,extend2
6324,NA,https://openalex.org/W1522259353,https://openalex.org/I55060895,University of Greenwich,https://ror.org/00bmj0a71,GB,education,NA,extend2
6325,NA,https://openalex.org/W1522259353,https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,NA,extend2
6326,NA,https://openalex.org/W1522331304,https://openalex.org/I107639228,University of Notre Dame,https://ror.org/00mkhxb43,US,education,NA,extend2
6328,NA,https://openalex.org/W1528607527,https://openalex.org/I4210103717,Institute of Legal Information Theory and Techniques,https://ror.org/01as2bh37,IT,facility,NA,extend2
6329,NA,https://openalex.org/W1528607527,NA,"Istituto di Linguistica Computazionale, CNR, Italy#TAB#",NA,NA,NA,NA,extend2
6330,NA,https://openalex.org/W1528607527,https://openalex.org/I91136226,University of Sheffield,https://ror.org/05krs5044,GB,education,NA,extend2
6332,NA,https://openalex.org/W1537091630,https://openalex.org/I114395901,University of Nebraska–Lincoln,https://ror.org/043mer456,US,education,NA,extend2
6333,NA,https://openalex.org/W1549126858,https://openalex.org/I170486558,Pompeu Fabra University,https://ror.org/04n0g0b29,ES,education,NA,extend2
6335,NA,https://openalex.org/W1575845037,https://openalex.org/I121297525,Hebrew College,https://ror.org/05y3p3k12,US,education,NA,extend2
6337,NA,https://openalex.org/W1621361696,https://openalex.org/I135117807,Université de Sherbrooke,https://ror.org/00kybxq39,CA,education,NA,extend2
6338,NA,https://openalex.org/W1622326509,https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,NA,extend2
6339,NA,https://openalex.org/W1647408206,https://openalex.org/I55732556,Arizona State University,https://ror.org/03efmqc40,US,education,NA,extend2
6341,NA,https://openalex.org/W1686779877,https://openalex.org/I24603500,University of Massachusetts Amherst,https://ror.org/0072zz521,US,education,NA,extend2
6342,NA,https://openalex.org/W1686779877,https://openalex.org/I170201317,University of Pittsburgh,https://ror.org/01an3r305,US,education,NA,extend2
6343,NA,https://openalex.org/W1734643280,NA,School of Social Work,NA,NA,NA,NA,extend2
6345,NA,https://openalex.org/W176474236,https://openalex.org/I190082696,Durham University,https://ror.org/01v29qb04,GB,education,NA,extend2
6346,NA,https://openalex.org/W1790799809,https://openalex.org/I55732556,Arizona State University,https://ror.org/03efmqc40,US,education,NA,extend2
6347,NA,https://openalex.org/W1790799809,https://openalex.org/I66946132,"University of Maryland, College Park",https://ror.org/047s2c258,US,education,NA,extend2
6349,NA,https://openalex.org/W1841885757,NA,Giurisprudenza,NA,NA,NA,NA,extend2
6351,NA,https://openalex.org/W1857615588,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,NA,extend2
6352,NA,https://openalex.org/W1866031891,https://openalex.org/I119439378,University of Verona,https://ror.org/039bp8j42,IT,education,NA,extend2
6355,NA,https://openalex.org/W1873127889,https://openalex.org/I189158943,University of Milan,https://ror.org/00wjc7c48,IT,education,NA,extend2
6356,NA,https://openalex.org/W1876069,https://openalex.org/I98358874,Delft University of Technology,https://ror.org/02e2c7k09,NL,education,NA,extend2
6361,NA,https://openalex.org/W1882194402,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,NA,extend2
6362,NA,https://openalex.org/W1888085967,https://openalex.org/I5023651,McGill University,https://ror.org/01pxwe438,CA,education,NA,extend2
6364,NA,https://openalex.org/W1914062531,https://openalex.org/I95457486,"University of California, Berkeley",https://ror.org/01an7q238,US,education,NA,extend2
6365,NA,https://openalex.org/W1914062531,https://openalex.org/I78577930,Columbia University,https://ror.org/00hj8s172,US,education,NA,extend2
6366,NA,https://openalex.org/W1914062531,https://openalex.org/I97018004,Stanford University,https://ror.org/00f54p054,US,education,NA,extend2
6367,NA,https://openalex.org/W1955667914,https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,NA,extend2
6368,NA,https://openalex.org/W1964750604,https://openalex.org/I189158971,United States Naval Academy,https://ror.org/00znex860,US,education,NA,extend2
6369,NA,https://openalex.org/W1966055831,NA,University College of Swansea,NA,NA,NA,NA,extend2
6371,NA,https://openalex.org/W1973669646,https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,NA,extend2
6373,NA,https://openalex.org/W1973817940,https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,NA,extend2
6374,NA,https://openalex.org/W1975275424,https://openalex.org/I164389053,Fordham University,https://ror.org/03qnxaf80,US,education,NA,extend2
6375,NA,https://openalex.org/W1979424742,https://openalex.org/I95457486,"University of California, Berkeley",https://ror.org/01an7q238,US,education,NA,extend2
6376,NA,https://openalex.org/W1979859287,https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,NA,extend2
